State_code,District_code,Subdistrict_code,Subdistrict,Subdistrict_name,T/r/u,Number_of_villages_habitated,Unhabitated,Number of towns,Number of households,population,Area,population density
28,542,4801,SUB-DISTRICT,Gara,Total,24,1,0,20126,79617,157.79959724419098,504.545013995154
28,542,4801,SUB-DISTRICT,Gara,Rural,24,1,0,20126,79617,157.79959724419098,504.545013995154
28,542,4801,SUB-DISTRICT,Gara,Urban,0,0,0,0,0,0.0,0.0
28,542,4802,SUB-DISTRICT,Srikakulam,Total,25,0,2,55095,220332,136.411066615176,1615.2061960014587
28,542,4802,SUB-DISTRICT,Srikakulam,Rural,25,0,0,18714,75894,106.781066615176,710.7439774273031
28,542,4802,SUB-DISTRICT,Srikakulam,Urban,0,0,2,36381,144438,29.63,4874.721565980425
28,542,4803,SUB-DISTRICT,Ponduru,Total,37,0,1,19242,73890,110.50397730178295,668.6637151367746
28,542,4803,SUB-DISTRICT,Ponduru,Rural,37,0,0,15953,61250,99.43397730178296,615.986624110446
28,542,4803,SUB-DISTRICT,Ponduru,Urban,0,0,1,3289,12640,11.07,1141.8247515808491
28,542,4804,SUB-DISTRICT,Laveru,Total,41,1,0,16925,68621,164.22233213952563,417.8542534744825
28,542,4804,SUB-DISTRICT,Laveru,Rural,41,1,0,16925,68621,164.22233213952563,417.8542534744825
28,542,4804,SUB-DISTRICT,Laveru,Urban,0,0,0,0,0,0.0,0.0
28,542,4805,SUB-DISTRICT,Ranastalam,Total,54,1,0,21380,85872,197.7975905186627,434.14077883773695
28,542,4805,SUB-DISTRICT,Ranastalam,Rural,54,1,0,21380,85872,197.7975905186627,434.14077883773695
28,542,4805,SUB-DISTRICT,Ranastalam,Urban,0,0,0,0,0,0.0,0.0
28,542,4806,SUB-DISTRICT,Etcherla,Total,27,4,0,21805,87847,186.37253325292323,471.3516442939809
28,542,4806,SUB-DISTRICT,Etcherla,Rural,27,4,0,21220,85270,186.37253325292323,457.52449951560953
28,543,0,DISTRICT,Vizianagaram,Total,1452,68,14,587149,2344474,6539.0,358.5370851812204
28,543,0,DISTRICT,Vizianagaram,Rural,1452,68,0,463526,1853563,6398.94,289.66719487915185
28,543,0,DISTRICT,Vizianagaram,Urban,0,0,14,123623,490911,140.06,3505.004997858061
28,543,4807,SUB-DISTRICT,Komarada,Total,92,7,0,13042,51993,322.36777314279175,161.2847323202182
28,543,4807,SUB-DISTRICT,Komarada,Rural,92,7,0,13042,51993,322.36777314279175,161.2847323202182
28,543,4807,SUB-DISTRICT,Komarada,Urban,0,0,0,0,0,0.0,0.0
28,543,4808,SUB-DISTRICT,Gummalakshmipuram,Total,118,6,0,10809,49507,359.5878510614634,137.67706515629166
28,543,4808,SUB-DISTRICT,Gummalakshmipuram,Rural,118,6,0,10809,49507,359.5878510614634,137.67706515629166
28,543,4808,SUB-DISTRICT,Gummalakshmipuram,Urban,0,0,0,0,0,0.0,0.0
28,543,4809,SUB-DISTRICT,Kurupam,Total,92,3,0,11332,48402,355.6585223339747,136.09121379228185
28,543,4809,SUB-DISTRICT,Kurupam,Rural,92,3,0,11332,48402,355.6585223339747,136.09121379228185
28,543,4809,SUB-DISTRICT,Kurupam,Urban,0,0,0,0,0,0.0,0.0
28,543,4810,SUB-DISTRICT,Jiyyammavalasa,Total,55,3,0,13245,52360,211.20684635214795,247.908630351402
28,543,4810,SUB-DISTRICT,Jiyyammavalasa,Rural,55,3,0,13245,52360,211.20684635214795,247.908630351402
28,543,4810,SUB-DISTRICT,Jiyyammavalasa,Urban,0,0,0,0,0,0.0,0.0
28,543,4811,SUB-DISTRICT,Garugubilli,Total,32,2,0,12056,46773,132.47916331215774,353.05929499109084
28,543,4811,SUB-DISTRICT,Garugubilli,Rural,32,2,0,12056,46773,132.47916331215774,353.05929499109084
28,543,4811,SUB-DISTRICT,Garugubilli,Urban,0,0,0,0,0,0.0,0.0
28,543,4812,SUB-DISTRICT,Parvathipuram,Total,46,3,1,28449,113638,223.71122948493004,507.9673481820234
28,543,4812,SUB-DISTRICT,Parvathipuram,Rural,46,3,0,15390,59794,212.47122948493003,281.4216312719225
28,543,4812,SUB-DISTRICT,Parvathipuram,Urban,0,0,1,13059,53844,11.24,4790.391459074733
28,543,4813,SUB-DISTRICT,Makkuva,Total,49,5,0,12573,50506,170.3288021871675,296.5206080912903
28,543,4813,SUB-DISTRICT,Makkuva,Rural,49,5,0,12573,50506,170.3288021871675,296.5206080912903
28,543,4813,SUB-DISTRICT,Makkuva,Urban,0,0,0,0,0,0.0,0.0
28,543,4814,SUB-DISTRICT,Seethanagaram,Total,43,1,0,15126,58182,159.59370243168007,364.5632572808249
28,543,4814,SUB-DISTRICT,Seethanagaram,Rural,43,1,0,15126,58182,159.59370243168007,364.5632572808249
28,543,4814,SUB-DISTRICT,Seethanagaram,Urban,0,0,0,0,0,0.0,0.0
28,543,4815,SUB-DISTRICT,Balijipeta,Total,31,3,0,15692,59764,155.83804569214655,383.5007025053562
28,543,4815,SUB-DISTRICT,Balijipeta,Rural,31,3,0,15692,59764,155.83804569214655,383.5007025053562
28,543,4815,SUB-DISTRICT,Balijipeta,Urban,0,0,0,0,0,0.0,0.0
28,543,4816,SUB-DISTRICT,Bobbili,Total,38,4,1,31566,122964,223.7437929826717,549.5750222198263
28,543,4816,SUB-DISTRICT,Bobbili,Rural,38,4,0,16982,66145,198.14379298267167,333.82322506456006
28,543,4816,SUB-DISTRICT,Bobbili,Urban,0,0,1,14584,56819,25.6,2219.4921875
28,543,4817,SUB-DISTRICT,Salur,Total,83,3,1,26203,105389,485.434915333578,217.10222456408903
28,543,4817,SUB-DISTRICT,Salur,Rural,83,3,0,13778,55889,465.884915333578,119.96310281903622
28,543,4817,SUB-DISTRICT,Salur,Urban,0,0,1,12425,49500,19.55,2531.969309462916
28,543,4818,SUB-DISTRICT,Pachipenta,Total,51,3,0,11369,48233,337.9222705640389,142.73400779265737
28,543,4818,SUB-DISTRICT,Pachipenta,Rural,51,3,0,11369,48233,337.9222705640389,142.73400779265737
28,543,4818,SUB-DISTRICT,Pachipenta,Urban,0,0,0,0,0,0.0,0.0
28,543,4819,SUB-DISTRICT,Ramabhadrapuram,Total,31,1,0,12772,50464,155.7295006996745,324.0490708136296
28,543,4819,SUB-DISTRICT,Ramabhadrapuram,Rural,31,1,0,12772,50464,155.7295006996745,324.0490708136296
28,543,4819,SUB-DISTRICT,Ramabhadrapuram,Urban,0,0,0,0,0,0.0,0.0
28,543,4820,SUB-DISTRICT,Badangi,Total,27,2,0,12225,49384,125.81450077437285,392.5143739079958
28,543,4820,SUB-DISTRICT,Badangi,Rural,27,2,0,12225,49384,125.81450077437285,392.5143739079958
28,543,4820,SUB-DISTRICT,Badangi,Urban,0,0,0,0,0,0.0,0.0
28,543,4821,SUB-DISTRICT,Therlam,Total,47,3,0,15123,59688,170.144275699965,350.8081582788876
28,543,4821,SUB-DISTRICT,Therlam,Rural,47,3,0,15123,59688,170.144275699965,350.8081582788876
28,543,4821,SUB-DISTRICT,Therlam,Urban,0,0,0,0,0,0.0,0.0
28,543,4822,SUB-DISTRICT,Merakamudidam,Total,39,2,0,13788,57237,186.8927680384049,306.25583108832905
28,543,4822,SUB-DISTRICT,Merakamudidam,Rural,39,2,0,13788,57237,186.8927680384049,306.25583108832905
28,543,4822,SUB-DISTRICT,Merakamudidam,Urban,0,0,0,0,0,0.0,0.0
28,543,4823,SUB-DISTRICT,Dattirajeru,Total,44,2,0,13391,54499,154.94797675387562,351.7245022603165
28,543,4823,SUB-DISTRICT,Dattirajeru,Rural,44,2,0,13391,54499,154.94797675387562,351.7245022603165
28,543,4823,SUB-DISTRICT,Dattirajeru,Urban,0,0,0,0,0,0.0,0.0
28,543,4824,SUB-DISTRICT,Mentada,Total,37,0,0,11856,46855,175.74519731152364,266.6075700318879
28,543,4824,SUB-DISTRICT,Mentada,Rural,37,0,0,11856,46855,175.74519731152364,266.6075700318879
28,543,4824,SUB-DISTRICT,Mentada,Urban,0,0,0,0,0,0.0,0.0
28,543,4825,SUB-DISTRICT,Gajapathinagaram,Total,32,2,1,14358,57529,133.80341222031697,429.9516659954408
28,543,4825,SUB-DISTRICT,Gajapathinagaram,Rural,32,2,0,12919,51842,132.76341222031698,390.4840884472728
28,543,4825,SUB-DISTRICT,Gajapathinagaram,Urban,0,0,1,1439,5687,1.04,5468.269230769231
28,543,4826,SUB-DISTRICT,Garividi,Total,34,0,1,16838,68289,150.8666850369259,452.6446642828116
28,543,4826,SUB-DISTRICT,Garividi,Rural,34,0,0,11953,49396,143.1466850369259,345.0726084733145
28,543,4826,SUB-DISTRICT,Garividi,Urban,0,0,1,4885,18893,7.72,2447.2797927461143
28,543,4827,SUB-DISTRICT,Cheepurupalle,Total,29,2,1,15047,63408,144.80987445698457,437.8706924356544
28,543,4827,SUB-DISTRICT,Cheepurupalle,Rural,29,2,0,11503,48561,141.32987445698456,343.60039012685974
28,543,4827,SUB-DISTRICT,Cheepurupalle,Urban,0,0,1,3544,14847,3.48,4266.379310344828
28,543,4828,SUB-DISTRICT,Gurla,Total,39,0,0,15571,64695,184.56990519950267,350.5175989014612
28,543,4828,SUB-DISTRICT,Gurla,Rural,39,0,0,15571,64695,184.56990519950267,350.5175989014612
28,543,4828,SUB-DISTRICT,Gurla,Urban,0,0,0,0,0,0.0,0.0
28,543,4829,SUB-DISTRICT,Bondapalle,Total,31,2,0,13049,51146,159.51772093694964,320.6289539468519
28,543,4829,SUB-DISTRICT,Bondapalle,Rural,31,2,0,13049,51146,159.51772093694964,320.6289539468519
28,543,4829,SUB-DISTRICT,Bondapalle,Urban,0,0,0,0,0,0.0,0.0
28,543,4830,SUB-DISTRICT,Gantyada,Total,44,1,0,17255,65579,168.52695531213118,389.13062826383
28,543,4830,SUB-DISTRICT,Gantyada,Rural,44,1,0,17255,65579,168.52695531213118,389.13062826383
28,543,4830,SUB-DISTRICT,Gantyada,Urban,0,0,0,0,0,0.0,0.0
28,543,4831,SUB-DISTRICT,Srungavarapukota,Total,39,1,0,19622,75917,139.33920683639238,544.8358844839651
28,543,4831,SUB-DISTRICT,Srungavarapukota,Rural,39,1,0,19622,75917,139.33920683639238,544.8358844839651
28,543,4831,SUB-DISTRICT,Srungavarapukota,Urban,0,0,0,0,0,0.0,0.0
28,543,4832,SUB-DISTRICT,Vepada,Total,37,2,0,12720,50580,142.55213861356555,354.817546000581
28,543,4832,SUB-DISTRICT,Vepada,Rural,37,2,0,12720,50580,142.55213861356555,354.817546000581
28,543,4832,SUB-DISTRICT,Vepada,Urban,0,0,0,0,0,0.0,0.0
28,543,4833,SUB-DISTRICT,Lakkavarapukota,Total,32,0,0,13671,53039,120.95168511162424,438.5139400997284
28,543,4833,SUB-DISTRICT,Lakkavarapukota,Rural,32,0,0,13671,53039,120.95168511162424,438.5139400997284
28,543,4833,SUB-DISTRICT,Lakkavarapukota,Urban,0,0,0,0,0,0.0,0.0
28,543,4834,SUB-DISTRICT,Kothavalasa,Total,26,0,2,17472,68579,184.7218681889636,371.2554483795402
28,543,4834,SUB-DISTRICT,Kothavalasa,Rural,26,0,0,12567,49347,174.17186818896357,283.32359590047093
28,543,4834,SUB-DISTRICT,Kothavalasa,Urban,0,0,2,4905,19232,10.55,1822.9383886255923
28,543,4835,SUB-DISTRICT,Jami,Total,27,1,0,14855,58066,172.02210406973174,337.54964406470737
28,543,4835,SUB-DISTRICT,Jami,Rural,27,1,0,14855,58066,172.02210406973174,337.54964406470737
28,543,4835,SUB-DISTRICT,Jami,Urban,0,0,0,0,0,0.0,0.0
28,543,4836,SUB-DISTRICT,Vizianagaram,Total,14,1,3,71570,283550,140.3486752663826,2020.3254463344272
28,543,4836,SUB-DISTRICT,Vizianagaram,Rural,14,1,0,10809,43641,100.8986752663826,432.5230225747106
28,543,4836,SUB-DISTRICT,Vizianagaram,Urban,0,0,3,60761,239909,39.45,6081.343472750316
28,543,4837,SUB-DISTRICT,Nellimarla,Total,31,0,2,19037,77031,165.8024760010823,464.5949919318284
28,543,4837,SUB-DISTRICT,Nellimarla,Rural,31,0,0,12523,50772,147.9624760010823,343.14105421991326
28,543,4837,SUB-DISTRICT,Nellimarla,Urban,0,0,2,6514,26259,17.84,1471.9170403587443
28,543,4838,SUB-DISTRICT,Pusapatirega,Total,36,1,0,17848,71955,149.9440526009133,479.8789865411556
28,543,4838,SUB-DISTRICT,Pusapatirega,Rural,36,1,0,17848,71955,149.9440526009133,479.8789865411556
28,543,4838,SUB-DISTRICT,Pusapatirega,Urban,0,0,0,0,0,0.0,0.0
28,543,4839,SUB-DISTRICT,Denkada,Total,27,0,1,13975,54382,133.94452071053067,406.0039164836439
28,543,4839,SUB-DISTRICT,Denkada,Rural,27,0,0,12468,48461,130.35452071053066,371.763094489174
28,543,4839,SUB-DISTRICT,Denkada,Urban,0,0,1,1507,5921,3.59,1649.3036211699166
28,543,4840,SUB-DISTRICT,Bhogapuram,Total,19,2,0,13644,54891,140.13158528143848,391.710404829558
28,543,4840,SUB-DISTRICT,Bhogapuram,Rural,19,2,0,13644,54891,140.13158528143848,391.710404829558
28,543,4840,SUB-DISTRICT,Bhogapuram,Urban,0,0,0,0,0,0.0,0.0
28,544,0,DISTRICT,Visakhapatnam,Total,3072,193,15,1097042,4290589,11161.0,384.42693307051337
28,544,0,DISTRICT,Visakhapatnam,Rural,3072,193,0,579417,2254667,10528.84,214.14201374510392
28,544,0,DISTRICT,Visakhapatnam,Urban,0,0,15,517625,2035922,632.16,3220.580232852443
28,544,4841,SUB-DISTRICT,Munchingi Puttu,Total,303,22,0,11941,47418,489.67062036585696,96.83652240473748
28,544,4841,SUB-DISTRICT,Munchingi Puttu,Rural,303,22,0,11941,47418,489.67062036585696,96.83652240473748
28,544,4841,SUB-DISTRICT,Munchingi Puttu,Urban,0,0,0,0,0,0.0,0.0
28,544,4842,SUB-DISTRICT,Peda Bayalu,Total,268,3,0,12826,51890,503.4448981476302,103.0698695943161
28,544,4842,SUB-DISTRICT,Peda Bayalu,Rural,268,3,0,12826,51890,503.4448981476302,103.0698695943161
28,544,4842,SUB-DISTRICT,Peda Bayalu,Urban,0,0,0,0,0,0.0,0.0
28,544,4843,SUB-DISTRICT,Dumbriguda,Total,87,0,0,11624,49029,302.8161010470688,161.91014886747743
28,544,4843,SUB-DISTRICT,Dumbriguda,Rural,87,0,0,11624,49029,302.8161010470688,161.91014886747743
28,544,4843,SUB-DISTRICT,Dumbriguda,Urban,0,0,0,0,0,0.0,0.0
28,544,4844,SUB-DISTRICT,Araku Valley,Total,163,6,1,12407,56674,264.05984176324506,214.6255925231284
28,544,4844,SUB-DISTRICT,Araku Valley,Rural,163,6,0,10974,49960,262.43984176324506,190.3674368355641
28,544,4844,SUB-DISTRICT,Araku Valley,Urban,0,0,1,1433,6714,1.62,4144.444444444444
28,544,4845,SUB-DISTRICT,Ananthagiri,Total,278,37,0,11687,49019,858.0384102808608,57.129144118332256
28,544,4845,SUB-DISTRICT,Ananthagiri,Rural,278,37,0,11687,49019,858.0384102808608,57.129144118332256
28,544,4845,SUB-DISTRICT,Ananthagiri,Urban,0,0,0,0,0,0.0,0.0
28,544,4846,SUB-DISTRICT,Hukumpeta,Total,168,0,0,13024,51697,412.2472877694584,125.40288689275886
28,544,4846,SUB-DISTRICT,Hukumpeta,Rural,168,0,0,13024,51697,412.2472877694584,125.40288689275886
28,544,4846,SUB-DISTRICT,Hukumpeta,Urban,0,0,0,0,0,0.0,0.0
28,544,4847,SUB-DISTRICT,Paderu,Total,199,14,1,14689,58983,327.5800723971776,180.05674022956285
28,544,4847,SUB-DISTRICT,Paderu,Rural,199,14,0,12650,50196,326.5800723971776,153.70196849902408
28,544,4847,SUB-DISTRICT,Paderu,Urban,0,0,1,2039,8787,1.0,8787.0
28,544,4848,SUB-DISTRICT,G.Madugula,Total,292,36,0,13119,53884,645.0821300432306,83.53044905520625
28,544,4848,SUB-DISTRICT,G.Madugula,Rural,292,36,0,13119,53884,645.0821300432306,83.53044905520625
28,544,4848,SUB-DISTRICT,G.Madugula,Urban,0,0,0,0,0,0.0,0.0
28,544,4849,SUB-DISTRICT,Chintapalle,Total,244,4,1,17142,71640,697.6820339753543,102.68287917892792
28,544,4849,SUB-DISTRICT,Chintapalle,Rural,244,4,0,15636,63752,693.4720339753543,91.93160917324852
28,544,4849,SUB-DISTRICT,Chintapalle,Urban,0,0,1,1506,7888,4.21,1873.6342042755343
28,544,4850,SUB-DISTRICT,Gudem Kotha Veedhi,Total,170,3,1,14944,63174,735.5365239943283,85.88832496982452
28,544,4850,SUB-DISTRICT,Gudem Kotha Veedhi,Rural,170,3,0,13856,58542,731.7665239943283,80.00092663497372
28,544,4850,SUB-DISTRICT,Gudem Kotha Veedhi,Urban,0,0,1,1088,4632,3.77,1228.647214854111
28,544,4851,SUB-DISTRICT,Koyyuru,Total,136,26,0,13570,50639,1051.2746813201252,48.16914256549078
28,544,4851,SUB-DISTRICT,Koyyuru,Rural,136,26,0,13570,50639,1051.2746813201252,48.16914256549078
28,544,4851,SUB-DISTRICT,Koyyuru,Urban,0,0,0,0,0,0.0,0.0
28,544,4852,SUB-DISTRICT,Nathavaram,Total,35,4,0,17571,64607,273.176629935354,236.5026613560939
28,544,4852,SUB-DISTRICT,Nathavaram,Rural,35,4,0,17571,64607,273.176629935354,236.5026613560939
28,544,4852,SUB-DISTRICT,Nathavaram,Urban,0,0,0,0,0,0.0,0.0
28,544,4853,SUB-DISTRICT,Golugonda,Total,34,2,0,14298,52852,232.4681888364156,227.35153684700992
28,544,4853,SUB-DISTRICT,Golugonda,Rural,34,2,0,14298,52852,232.4681888364156,227.35153684700992
28,544,4853,SUB-DISTRICT,Golugonda,Urban,0,0,0,0,0,0.0,0.0
28,544,4854,SUB-DISTRICT,Narsipatnam,Total,11,1,2,24729,91612,103.37645022982596,886.1979667161013
28,544,4854,SUB-DISTRICT,Narsipatnam,Rural,11,1,0,12309,45074,85.95645022982595,524.381822184181
28,544,4854,SUB-DISTRICT,Narsipatnam,Urban,0,0,2,12420,46538,17.42,2671.526980482204
28,544,4855,SUB-DISTRICT,Rolugunta,Total,28,2,0,13061,48388,122.74962509555736,394.20079664056993
28,544,4855,SUB-DISTRICT,Rolugunta,Rural,28,2,0,13061,48388,122.74962509555736,394.20079664056993
28,544,4855,SUB-DISTRICT,Rolugunta,Urban,0,0,0,0,0,0.0,0.0
28,544,4856,SUB-DISTRICT,Ravikamatham,Total,33,2,0,18389,70761,187.62746440294524,377.1356193783816
28,544,4856,SUB-DISTRICT,Ravikamatham,Rural,33,2,0,18389,70761,187.62746440294524,377.1356193783816
28,544,4856,SUB-DISTRICT,Ravikamatham,Urban,0,0,0,0,0,0.0,0.0
28,544,4857,SUB-DISTRICT,Madugula,Total,49,4,0,19553,72006,210.9842793177937,341.2860912330886
28,544,4857,SUB-DISTRICT,Madugula,Rural,49,4,0,19553,72006,210.9842793177937,341.2860912330886
28,544,4857,SUB-DISTRICT,Madugula,Urban,0,0,0,0,0,0.0,0.0
28,544,4858,SUB-DISTRICT,Cheedikada,Total,30,4,0,11850,46643,116.75434591715964,399.49690637721073
28,544,4858,SUB-DISTRICT,Cheedikada,Rural,30,4,0,11850,46643,116.75434591715964,399.49690637721073
28,544,4858,SUB-DISTRICT,Cheedikada,Urban,0,0,0,0,0,0.0,0.0
28,544,4859,SUB-DISTRICT,Devarapalle,Total,40,3,0,14980,58312,227.7314228078633,256.05601230181463
28,544,4859,SUB-DISTRICT,Devarapalle,Rural,40,3,0,14980,58312,227.7314228078633,256.05601230181463
28,544,4859,SUB-DISTRICT,Devarapalle,Urban,0,0,0,0,0,0.0,0.0
28,544,4860,SUB-DISTRICT,K.Kotapadu,Total,32,0,0,15757,60498,141.03274920158003,428.96419691521
28,544,4860,SUB-DISTRICT,K.Kotapadu,Rural,32,0,0,15757,60498,141.03274920158003,428.96419691521
28,544,4860,SUB-DISTRICT,K.Kotapadu,Urban,0,0,0,0,0,0.0,0.0
28,544,4861,SUB-DISTRICT,Sabbavaram,Total,27,3,0,16221,67334,186.0221169204652,361.96771176832175
28,544,4861,SUB-DISTRICT,Sabbavaram,Rural,27,3,0,15095,62713,176.20211692046522,355.9151336888173
28,544,4861,SUB-DISTRICT,Sabbavaram,Urban,0,0,0,1126,4621,9.82,470.5702647657841
28,544,4862,SUB-DISTRICT,Pendurthi,Total,15,0,0,37440,146650,118.84526146532812,1233.9574854886716
28,544,4862,SUB-DISTRICT,Pendurthi,Rural,15,0,0,8174,32380,70.7152614653281,457.892671667148
28,544,4862,SUB-DISTRICT,Pendurthi,Urban,0,0,0,29266,114270,48.13,2374.1948888427173
28,544,4863,SUB-DISTRICT,Anandapuram,Total,32,0,0,15265,60789,177.08370069085407,343.2783466961937
28,544,4863,SUB-DISTRICT,Anandapuram,Rural,32,0,0,15265,60789,177.08370069085407,343.2783466961937
28,544,4863,SUB-DISTRICT,Anandapuram,Urban,0,0,0,0,0,0.0,0.0
28,544,4864,SUB-DISTRICT,Padmanabham,Total,24,1,0,13274,52079,149.86216035522028,347.5126734898019
28,544,4864,SUB-DISTRICT,Padmanabham,Rural,24,1,0,13274,52079,149.86216035522028,347.5126734898019
28,544,4864,SUB-DISTRICT,Padmanabham,Urban,0,0,0,0,0,0.0,0.0
28,544,4865,SUB-DISTRICT,Bheemunipatnam,Total,18,0,2,28364,116349,96.01365282561194,1211.796412030306
28,544,4865,SUB-DISTRICT,Bheemunipatnam,Rural,18,0,0,14071,56754,72.21365282561194,785.9178670417724
28,544,4865,SUB-DISTRICT,Bheemunipatnam,Urban,0,0,2,14293,59595,23.8,2503.991596638655
28,544,4866,SUB-DISTRICT,Visakhapatnam (Rural),Total,0,0,0,66573,260192,126.69,2053.7690425447945
28,544,4866,SUB-DISTRICT,Visakhapatnam (Rural),Rural,0,0,0,0,0,0.0,0.0
28,544,4866,SUB-DISTRICT,Visakhapatnam (Rural),Urban,0,0,0,66573,260192,126.69,2053.7690425447945
28,544,4867,SUB-DISTRICT,Visakhapatnam (Urban),Total,0,0,1,248162,977771,111.6,8761.388888888889
28,544,4867,SUB-DISTRICT,Visakhapatnam (Urban),Rural,0,0,0,0,0,0.0,0.0
28,544,4867,SUB-DISTRICT,Visakhapatnam (Urban),Urban,0,0,1,248162,977771,111.6,8761.388888888889
28,544,4868,SUB-DISTRICT,Pedagantyada,Total,0,0,0,24025,95291,52.5,1815.0666666666664
28,544,4868,SUB-DISTRICT,Pedagantyada,Rural,0,0,0,0,0,0.0,0.0
28,544,4868,SUB-DISTRICT,Pedagantyada,Urban,0,0,0,24025,95291,52.5,1815.0666666666664
28,544,4869,SUB-DISTRICT,Gajuwaka,Total,0,0,0,63788,250423,138.87,1803.290847555268
28,544,4869,SUB-DISTRICT,Gajuwaka,Rural,0,0,0,0,0,0.0,0.0
28,544,4869,SUB-DISTRICT,Gajuwaka,Urban,0,0,0,63788,250423,138.87,1803.290847555268
28,544,4870,SUB-DISTRICT,Paravada,Total,14,6,0,19684,78165,129.6764021958879,602.7696533554711
28,544,4870,SUB-DISTRICT,Paravada,Rural,14,6,0,13289,52605,103.6764021958879,507.3960793952634
28,544,4870,SUB-DISTRICT,Paravada,Urban,0,0,0,6395,25560,26.0,983.0769230769232
28,544,4871,SUB-DISTRICT,Anakapalle,Total,31,0,2,48903,186937,169.62180776303018,1102.081167895345
28,544,4871,SUB-DISTRICT,Anakapalle,Rural,31,0,0,24871,95417,139.45180776303016,684.2292081443769
28,544,4871,SUB-DISTRICT,Anakapalle,Urban,0,0,2,24032,91520,30.17,3033.476963871395
28,544,4872,SUB-DISTRICT,Chodavaram,Total,30,0,1,23574,88493,119.04345251254786,743.3672170308764
28,544,4872,SUB-DISTRICT,Chodavaram,Rural,30,0,0,18148,68242,102.16345251254786,667.9688119547293
28,544,4872,SUB-DISTRICT,Chodavaram,Urban,0,0,1,5426,20251,16.88,1199.7037914691944
28,544,4873,SUB-DISTRICT,Butchayyapeta,Total,38,2,0,16936,66214,176.6674994916926,374.794459595063
28,544,4873,SUB-DISTRICT,Butchayyapeta,Rural,38,2,0,16936,66214,176.6674994916926,374.794459595063
28,544,4873,SUB-DISTRICT,Butchayyapeta,Urban,0,0,0,0,0,0.0,0.0
28,544,4874,SUB-DISTRICT,Kotauratla,Total,20,1,0,14978,54510,232.88439003557704,234.06463606973688
28,544,4874,SUB-DISTRICT,Kotauratla,Rural,20,1,0,14978,54510,232.88439003557704,234.06463606973688
28,544,4874,SUB-DISTRICT,Kotauratla,Urban,0,0,0,0,0,0.0,0.0
28,544,4875,SUB-DISTRICT,Makavarapalem,Total,25,0,0,15869,57568,194.78216120757853,295.55067898979735
28,544,4875,SUB-DISTRICT,Makavarapalem,Rural,25,0,0,15869,57568,194.78216120757853,295.55067898979735
28,544,4875,SUB-DISTRICT,Makavarapalem,Urban,0,0,0,0,0,0.0,0.0
28,544,4876,SUB-DISTRICT,Kasimkota,Total,26,2,0,17438,67262,158.31500851914296,424.861803243796
28,544,4876,SUB-DISTRICT,Kasimkota,Rural,26,2,0,17438,67262,158.31500851914296,424.861803243796
28,544,4876,SUB-DISTRICT,Kasimkota,Urban,0,0,0,0,0,0.0,0.0
28,544,4877,SUB-DISTRICT,Munagapaka,Total,26,2,0,14794,55520,79.95026844845053,694.4316895670911
28,544,4877,SUB-DISTRICT,Munagapaka,Rural,26,2,0,14794,55520,79.95026844845053,694.4316895670911
28,544,4877,SUB-DISTRICT,Munagapaka,Urban,0,0,0,0,0,0.0,0.0
28,544,4878,SUB-DISTRICT,Atchutapuram,Total,33,1,0,17121,66577,110.58069479626418,602.0671159885786
28,544,4878,SUB-DISTRICT,Atchutapuram,Rural,33,1,0,17121,66577,110.58069479626418,602.0671159885786
28,544,4878,SUB-DISTRICT,Atchutapuram,Urban,0,0,0,0,0,0.0,0.0
28,544,4879,SUB-DISTRICT,Yelamanchili,Total,13,1,1,19114,70553,128.75481382631602,547.9639782258748
28,544,4879,SUB-DISTRICT,Yelamanchili,Rural,13,1,0,11739,43288,118.39481382631602,365.6241232280922
28,544,4879,SUB-DISTRICT,Yelamanchili,Urban,0,0,1,7375,27265,10.36,2631.756756756757
28,544,4880,SUB-DISTRICT,Nakkapalle,Total,30,0,1,20540,81079,204.16650729343408,397.1219426478746
28,544,4880,SUB-DISTRICT,Nakkapalle,Rural,30,0,0,18760,73476,197.4365072934341,372.1500193011341
28,544,4880,SUB-DISTRICT,Nakkapalle,Urban,0,0,1,1780,7603,6.73,1129.7176820208024
28,544,4881,SUB-DISTRICT,Payakaraopeta,Total,18,0,1,23883,93093,130.4889854894889,713.4165358922098
28,544,4881,SUB-DISTRICT,Payakaraopeta,Rural,18,0,0,16985,66092,127.8989854894889,516.7515578568184
28,544,4881,SUB-DISTRICT,Payakaraopeta,Urban,0,0,1,6898,27001,2.59,10425.096525096526
28,544,4882,SUB-DISTRICT,S.Rayavaram,Total,22,0,0,19956,74101,147.3946818173343,502.7386272445916
28,544,4882,SUB-DISTRICT,S.Rayavaram,Rural,22,0,0,19956,74101,147.3946818173343,502.7386272445916
28,544,4882,SUB-DISTRICT,S.Rayavaram,Urban,0,0,0,0,0,0.0,0.0
28,544,4883,SUB-DISTRICT,Rambilli,Total,30,1,0,13979,53913,135.324847041651,398.3969032930543
28,544,4883,SUB-DISTRICT,Rambilli,Rural,30,1,0,13979,53913,135.324847041651,398.3969032930543
28,544,4883,SUB-DISTRICT,Rambilli,Urban,0,0,0,0,0,0.0,0.0
28,545,0,DISTRICT,East Godavari,Total,1312,62,19,1428528,5154296,10807.0,476.9405015267882
28,545,0,DISTRICT,East Godavari,Rural,1312,62,0,1073773,3840324,10506.56,365.5167818962629
28,545,0,DISTRICT,East Godavari,Urban,0,0,19,354755,1313972,300.44,4373.492211423246
